汉语	漢語	Han4 yu3	Hán Ngữ		tiếng Hán; tiếng Trung (Quốc); tiếng Hoa/Lượng từ: 门 (mén)		1	65	pn,cur-ai
爱好	愛好	ai4 hao4	ái hiếu		sở thích/thích; yêu thích; ham mê (việc gì)/Lượng từ: 个 (gè)		1	63	cur-ai
小学生	小學生	xiao3 xue2 sheng1	tiểu học sinh		học sinh tiểu học/(nghĩa bóng) người mới học; người mới vào nghề/Lượng từ: 个 (gè), 名 (míng)		1	62	cur-ai
下班		xia4 ban1	hạ ban		tan làm; tan ca; hết giờ làm/chuyến sau (tàu, xe…)		1	62	cur-ai
中学生	中學生	zhong1 xue2 sheng1	trung học sinh		học sinh trung học (học sinh cấp hai, cấp ba)		1	61	cur-ai
下雨		xia4 yu3	hạ vũ		mưa; trời mưa		1	61	cur-ai
星期日		Xing1 qi1 ri4	Tinh Kỳ Nhật		Chủ nhật (hơi trang trọng hơn 星期天)/Lượng từ: 个 (gè)		1	60	pn,cur-ai
星期天		Xing1 qi1 tian1	Tinh Kỳ Thiên		Chủ nhật (thường dùng trong khẩu ngữ)/Lượng từ: 个 (gè)		1	59	pn,cur-ai
放学	放學	fang4 xue2	phóng học		tan học; tan trường		1	58	cur-ai
早饭	早飯	zao3 fan4	tảo phạn		bữa sáng; bữa điểm tâm/Lượng từ: 份 (fèn), 顿 (dùn), 次 (cì), 餐 (cān)		1	58	cur-ai
〇		ling2	linh		số không (0), dùng khi viết số (vd. 二〇二六年: năm 2026)		1	57	cur-ai,nostroke
米饭	米飯	mi3 fan4	mễ phạn		cơm; cơm trắng		1	57	cur-ai
教学楼	教學樓	jiao4 xue2 lou2	giáo học lâu		toà nhà dạy học; dãy phòng học; khu giảng đường (trong trường học)		1	51	cur-ai
一点儿	一點兒	yi1 dian3 r5	nhất điểm nhi		một chút; một ít; một tí (vd. 喝一点儿水: uống một chút nước)/(sau tính từ) … hơn một chút (vd. 便宜一点儿: rẻ hơn một chút)/(mẫu 一点儿也不…) chẳng … chút nào (vd. 一点儿也不累: chẳng mệt chút nào)		1	30	var,cur-ai
一块儿	一塊兒	yi1 kuai4 r5	nhất khối nhi		cùng; cùng nhau (vd. 我们一块儿去吧: chúng ta cùng đi nhé)/cùng một chỗ; cùng một nơi (vd. 住在一块儿: sống cùng một chỗ)/một miếng; một mẩu; một cục/(khẩu ngữ) một đồng; một tệ		1	26	var,cur-ai
小孩儿	小孩兒	xiao3 hai2 r5	tiểu hài nhi		trẻ con; trẻ em; đứa trẻ; con nít/con; con cái (vd. 你有小孩儿吗: anh có con chưa?)/Lượng từ: 个 (gè)		1	21	var,cur-ai
不客气	不客氣	bu4 ke4 qi5	bất khách khí		không có gì; đừng khách sáo (đáp lại lời cảm ơn)/bất lịch sự; thô lỗ; không nể nang		1	20	cur-ai
好玩儿	好玩兒	hao3 wan2 r5	hảo ngoạn nhi		vui; thú vị		1	17	var,cur-ai
面条儿	麵條兒	mian4 tiao2 r5	miến điều nhi		mì; mì sợi		1	0	var,cur-ai
已经	已經	yi3 jing1	dĩ kinh		đã; đã … rồi (vd. 他已经走了: anh ấy đã đi rồi; 已经十点了: đã mười giờ rồi)		2	78	cur-ai
它		ta1	tha		(đại từ chỉ vật hoặc con vật, không dùng cho người) nó (vd. 我有一只猫，它很可爱: tôi có một con mèo, nó rất đáng yêu)		2	77	cur-ai
长	長	zhang3	trưởng		lớn lên; mọc; mọc ra (vd. 长大: lớn lên; 长牙: mọc răng; 她长得很漂亮: cô ấy trông rất xinh)/tăng; tăng thêm; phát triển (vd. 长知识: mở mang kiến thức)/trưởng; người đứng đầu (vd. 校长: hiệu trưởng; 班长: lớp trưởng)/lớn tuổi hơn; bậc trên (vd. 长辈: bậc bề trên)		2	75	cur-ai
长	長	chang2	trường		dài (vd. 这条路很长: con đường này rất dài)/chiều dài; độ dài (vd. 长三米: dài ba mét)/sở trường; điểm mạnh (vd. 特长: sở trường)/giỏi; giỏi về (vd. 他长于写作: anh ấy giỏi viết lách)		2	74	cur-ai
表示		biao3 shi4	biểu thị		bày tỏ; biểu thị; tỏ ý (vd. 表示感谢: bày tỏ lòng cảm ơn)/biểu thị; có nghĩa là; cho thấy (vd. 红灯表示停: đèn đỏ có nghĩa là dừng lại)/sự bày tỏ; sự biểu hiện; thái độ		2	73	cur-ai
安全		an1 quan2	an toàn		an toàn (vd. 注意安全: chú ý an toàn)/sự an toàn; an ninh		2	73	cur-ai
大家		da4 jia1	đại gia		mọi người; tất cả mọi người (vd. 大家好: chào mọi người)/bậc thầy; chuyên gia lớn (trong một lĩnh vực, vd. 书法大家: bậc thầy thư pháp)/gia đình danh giá; danh gia vọng tộc		2	73	cur-ai
道		dao4	đạo		(lượng từ) con; tia; vệt; cánh; câu; món…: dùng cho vật dài hẹp (sông, vết nứt, tia sáng…), cửa, tường; câu hỏi, bài tập; mệnh lệnh; món ăn; bước trong quy trình (vd. 一道题: một câu hỏi; 一道菜: một món ăn; 一道光: một tia sáng)/đường; con đường (vd. 人行道: vỉa hè)/lẽ; đạo lý; nguyên tắc; cách (vd. 道理: đạo lý)/nói (dẫn lời nói trực tiếp, thường gặp trong truyện, vd. 他笑道: anh ấy cười nói)/bày tỏ; nói lời (lịch sự, vd. 道谢: cảm ơn; 道歉: xin lỗi)/nghề; kỹ năng; thuật (vd. 茶道: trà đạo)/Đạo (trong Đạo giáo)/Lượng từ: 条 (tiáo), 股 (gǔ)		2	73	cur-ai
科学	科學	ke1 xue2	khoa học		khoa học; tri thức khoa học (vd. 自然科学: khoa học tự nhiên)/(có tính) khoa học; hợp lý (vd. 这个方法不科学: cách này không khoa học)/Lượng từ: 门 (mén), 个 (gè), 种 (zhǒng)		2	72	cur-ai
行为	行為	xing2 wei2	hành vi	hạnh vi	hành vi; hành động; cách cư xử; việc làm (vd. 这种行为不对: hành vi như vậy là sai)		2	71	cur-ai
帮助	幫助	bang1 zhu4	bang trợ		giúp; giúp đỡ (vd. 帮助别人: giúp đỡ người khác)/sự giúp đỡ; sự hỗ trợ (vd. 谢谢你的帮助: cảm ơn sự giúp đỡ của bạn)		2	71	cur-ai
银行	銀行	yin2 hang2	ngân hàng	ngân hạng	ngân hàng (vd. 去银行取钱: đi ngân hàng rút tiền)/Lượng từ: 家 (jiā), 个 (gè)		2	70	cur-ai
音乐	音樂	yin1 yue4	âm nhạc		âm nhạc; nhạc (vd. 听音乐: nghe nhạc)/Lượng từ: 张 (zhāng), 曲 (qǔ), 段 (duàn)		2	70	cur-ai
语言	語言	yu3 yan2	ngữ ngôn		ngôn ngữ; tiếng nói (vd. 你会说几种语言?: bạn biết nói mấy thứ tiếng?)/Lượng từ: 门 (mén), 种 (zhǒng)		2	70	cur-ai
生		sheng1	sinh		sinh; đẻ; sinh ra; ra đời (vd. 生孩子: sinh con; 我生在北京: tôi sinh ra ở Bắc Kinh)/mọc; nảy sinh; phát sinh; bị (bệnh) (vd. 生病: bị ốm; 生气: tức giận)/sống; còn sống; sự sống; đời (vd. 生死: sống chết; 一生: cả đời)/sống; chưa chín; chưa qua chế biến (vd. 生肉: thịt sống)/lạ; không quen; chưa thạo (vd. 生词: từ mới; 生人: người lạ)/(trong từ ghép) người học; người (làm nghề gì) (vd. 学生: học sinh; 医生: bác sĩ)/nhóm; đốt (lửa) (vd. 生火: nhóm lửa)		2	70	cur-ai
意思		yi4 si5	ý tứ		nghĩa; ý nghĩa (vd. 这个字是什么意思?: chữ này nghĩa là gì?)/ý; ý kiến; ý định; mong muốn (vd. 我的意思是…: ý tôi là…)/hứng thú; sự thú vị (vd. 有意思: thú vị; 没意思: chán)/chút quà; chút lòng thành (vd. 这是我的一点意思: đây là chút lòng thành của tôi)/biếu chút quà; tỏ chút lòng (vd. 意思意思: gọi là chút lòng)/Lượng từ: 个 (gè)		2	70	cur-ai
欢迎	歡迎	huan1 ying2	hoan nghênh		chào mừng; hoan nghênh; đón chào; tiếp đón (ai, việc gì) (vd. 欢迎你来越南: chào mừng bạn đến Việt Nam)/chào mừng!; hoan nghênh! (lời chào đón, vd. 欢迎光临: xin kính chào quý khách)		2	69	cur-ai
快乐	快樂	kuai4 le4	khoái lạc		vui vẻ; vui; hạnh phúc (vd. 生日快乐: chúc mừng sinh nhật)		2	68	cur-ai
感谢	感謝	gan3 xie4	cảm tạ		cảm ơn; biết ơn; cảm tạ (vd. 感谢你的帮助: cảm ơn sự giúp đỡ của bạn)		2	68	cur-ai
云	雲	yun2	vân		mây; đám mây (vd. 白云: mây trắng)/Lượng từ: 朵 (duǒ)		2	67	cur-ai
接		jie1	tiếp		đón; đón tiếp (ai) (vd. 去机场接朋友: ra sân bay đón bạn)/nhận; nghe (điện thoại) (vd. 接电话: nghe điện thoại)/bắt; đỡ; hứng (vd. 接球: bắt bóng)/nối; nối liền; nối dài; kết nối (vd. 接电线: nối dây điện)/nhận ca; đổi ca; tiếp quản; thay (ai) (vd. 接班: nhận ca)		2	66	cur-ai
节	節	jie2	tiết		(lượng từ) tiết; toa; đoạn: dùng cho tiết học, toa tàu, đoạn, đốt… (vd. 一节课: một tiết học; 三节车厢: ba toa tàu)/ngày lễ; ngày tết (vd. 春节: Tết Nguyên Đán)/đốt; khớp; mắt (tre, xương…)/đoạn; phần; mục (vd. 章节: chương mục)/tiết kiệm (vd. 节约: tiết kiệm)/tiết khí (24 tiết trong năm theo lịch truyền thống Trung Quốc)		2	66	cur-ai
教学	教學	jiao4 xue2	giáo học		dạy học; giảng dạy; việc dạy và học (vd. 汉语教学: dạy tiếng Trung)/Lượng từ: 次 (cì)		2	66	cur-ai
海		hai3	hải		biển; biển cả (vd. 大海: biển cả)/(nghĩa bóng) biển (người, vật); vô số; rất nhiều (vd. 人海: biển người)/Lượng từ: 个 (gè), 片 (piàn)		2	66	cur-ai
计算机	計算機	ji4 suan4 ji1	kế toán cơ		máy tính; máy vi tính/(Đài Loan) máy tính bỏ túi; máy tính cầm tay/Lượng từ: 台 (tái)		2	65	cur-ai
平		ping2	bình		bằng; phẳng; bằng phẳng (vd. 桌面很平: mặt bàn rất phẳng)/san bằng; làm cho phẳng/ngang; bằng nhau; công bằng (vd. 平等: bình đẳng; 公平: công bằng)/hoà (thi đấu) (vd. 两队打平了: hai đội hoà nhau)/bình thường; thường; trung bình (vd. 平时: ngày thường)/yên; yên bình; bình tĩnh (vd. 平安: bình an)/(khẩu ngữ) mét vuông (vd. 一百平的房子: căn nhà 100 mét vuông)		2	65	cur-ai
气	氣	qi4	khí		khí; hơi; không khí (vd. 空气: không khí; 天然气: khí thiên nhiên)/tức; giận; tức giận (vd. 生气: tức giận)/chọc tức; làm (ai) tức (vd. 别气我了: đừng chọc tức tôi nữa)/mùi (vd. 香气: mùi thơm)/thời tiết (vd. 天气: thời tiết)/khí (sinh lực, trong Đông y, võ thuật)		2	65	cur-ai
河		he2	hà		sông (vd. 一条河: một con sông)/(trong từ ghép) sông Hoàng Hà (vd. 河北: Hà Bắc)/(trong từ ghép) Ngân Hà; sông Ngân (vd. 银河: dải Ngân Hà)/Lượng từ: 条 (tiáo), 道 (dào)		2	64	cur-ai
旅行		lu:3 xing2	lữ hành	lữ hạnh	đi du lịch; du lịch; đi chơi xa (vd. 去北京旅行: đi du lịch Bắc Kinh)/chuyến đi; chuyến du lịch/Lượng từ: 趟 (tàng), 次 (cì)		2	64	cur-ai
流行		liu2 xing2	lưu hành	lưu hạnh	thịnh hành; phổ biến; hợp mốt; đang mốt (quần áo, bài hát…) (vd. 流行歌曲: bài hát thịnh hành)/lây lan; lan tràn (bệnh truyền nhiễm…)		2	64	cur-ai
绿	綠	lu:4	lục		xanh lá; xanh lục; màu xanh lá cây (vd. 绿灯: đèn xanh; 绿茶: trà xanh)/(tiếng lóng) cắm sừng (vợ, chồng, người yêu)		2	63	cur-ai
长大	長大	zhang3 da4	trưởng đại		lớn lên; trưởng thành (vd. 我在河内长大: tôi lớn lên ở Hà Nội)		2	63	cur-ai
湖		hu2	hồ		hồ (vd. 西湖: Tây Hồ)/Lượng từ: 个 (gè)		2	62	cur-ai
平安		ping2 an1	bình an		bình an; an toàn; yên ổn; không có chuyện gì (vd. 一路平安: thượng lộ bình an)		2	61	cur-ai
安静	安靜	an1 jing4	an tĩnh		yên tĩnh; yên lặng (vd. 请安静: xin giữ trật tự)/bình yên; yên ổn; thanh thản/điềm tĩnh; trầm lặng (tính người)		2	61	cur-ai
自行车	自行車	zi4 xing2 che1	tự hành xa	tự hạnh xa	xe đạp (vd. 骑自行车: đi xe đạp)/Lượng từ: 辆 (liàng)		2	61	cur-ai
雪		xue3	tuyết		tuyết (vd. 下雪: tuyết rơi)/(văn viết) rửa (nhục, hận) (vd. 雪耻: rửa nhục)/Lượng từ: 场 (cháng)		2	61	cur-ai
冬天		dong1 tian1	đông thiên		mùa đông		2	60	cur-ai
春节	春節	Chun1 jie2	Xuân Tiết		Tết Nguyên Đán; Tết âm lịch (lễ hội mùa xuân của Trung Quốc)		2	60	pn,cur-ai
过年	過年	guo4 nian2	quá niên	qua niên	ăn Tết; đón Tết (Tết Nguyên Đán)		2	58	cur-ai
留学生	留學生	liu2 xue2 sheng1	lưu học sinh		du học sinh; lưu học sinh; sinh viên nước ngoài (người đi học ở nước ngoài, hoặc người nước ngoài đang học ở Trung Quốc)/người đi du học về (nước)		2	58	cur-ai
行人		xing2 ren2	hành nhân	hạnh nhân	người đi đường; người đi bộ; khách bộ hành; người qua đường (vd. 行人很多: người đi đường rất đông)		2	58	cur-ai
学期	學期	xue2 qi1	học kỳ		học kỳ (vd. 这个学期: học kỳ này; 下学期: học kỳ sau)/Lượng từ: 个 (gè)		2	57	cur-ai
中小学	中小學	zhong1 xiao3 xue2	trung tiểu học		tiểu học và trung học; các trường phổ thông (vd. 中小学老师: giáo viên phổ thông)		2	56	cur-ai
了		liao3	liễu		hoàn thành/đạt được/biến thể của 瞭|了[liao3]/hiểu rõ		3	82	mt
马	馬	ma3	mã		ngựa/quân mã trong cờ tướng/quân mã trong cờ vua/Lượng từ: 匹 (pǐ)		3	68	mt
按		an4	án		nhấn/đẩy/để sang một bên hoặc gác lại/kiểm soát/kiềm chế/đặt tay lên/kiểm tra hoặc tham khảo/theo/dựa vào/(của biên tập viên hoặc tác giả) đưa ra bình luận		3	66	mt
行		hang2	hàng	hạng	hàng/dòng/công ty thương mại/ngành kinh doanh/nghề/xếp hạng (nhất, hai, v.v.) trong anh chị em (theo tuổi)/(trong bảng dữ liệu) hàng/(Đài Loan) cột		3	66	mt
按照		an4 zhao4	án chiếu		theo/dựa theo/chiếu theo/dựa trên		3	65	mt
电视台	電視台	dian4 shi4 tai2	điện thị đài		đài truyền hình/Lượng từ: 个 (gè)		3	64	mt
后面	後面	hou4 mian5	hậu diện		phía sau; phía đuôi; đoạn cuối/đằng sau; gần cuối; ở phía sau/sau này; sau đó		3	63	mt
乐	樂	le4	lạc		vui/vui vẻ/cười		3	62	mt
庆祝	慶祝	qing4 zhu4	khánh chúc		ăn mừng		3	61	mt
步		bu4	bộ		một bước/nhịp bước/đi/bước đi/các giai đoạn trong một quá trình/tình huống		3	60	mt
长城	長城	Chang2 cheng2	Trường Thành		Vạn Lý Trường Thành		3	56	pn,mt
跑步		pao3 bu4	bào bộ		chạy/chạy bộ/(quân đội) diễu hành nhanh		3	52	mt
老头儿	老頭兒	lao3 tou2 r5	lão đầu nhi		xem 老頭子|老头子[lao3 tou2 zi5]		3	36	usedin,mt
而		er2	nhi		và/cũng như/và do đó/nhưng (không)/mà (không)/(biểu thị quan hệ nhân quả)/(biểu thị thay đổi trạng thái)/(biểu thị sự tương phản)		4	75	mt
好		hao4	hiếu		thích; có khuynh hướng; dễ		4	70	mt
了解		liao3 jie3	liễu giải		hiểu/nhận ra/tìm hiểu		4	65	mt
安		an1	an		(hình thức kết hợp) yên lặng; bình yên/làm cho yên; làm cho an tâm/an toàn; chắc chắn; khoẻ mạnh/hài lòng; thoả mãn (như trong 安於|安于[an1 yu2])/đặt (ai đó) vào vị trí phù hợp (công việc)/lắp đặt; sửa chữa; lắp vào/đưa ra (cáo buộc chống lại ai đó)/ấp ủ (ý định nào đó)/ampe (viết tắt của 安培[an1 pei2])		4	60	mt
学术	學術	xue2 shu4	học thuật		học thuật/khoa học/Lượng từ: 个 (gè)		4	58	mt
江		jiang1	giang		sông/Lượng từ: 条 (tiáo), 道 (dào)		4	55	mt
暗		an4	ám		tối/trở nên tối/bí mật; ẩn/(văn học) mơ hồ; ngu muội		4	55	mt
暗示		an4 shi4	ám thị		gợi ý; đề nghị		4	54	mt
了不起		liao3 bu5 qi3	liễu bất khởi		kinh ngạc/tuyệt vời/phi thường		4	52	mt
学者	學者	xue2 zhe3	học giả		học giả		5	58	mt
骂	罵	ma4	mạ		mắng/chửi/rủa/Lượng từ: 通 (tòng), 顿 (dùn)		5	56	mt
饮食	飲食	yin3 shi2	ẩm thực		ăn uống/đồ ăn và thức uống; chế độ ăn		5	53	mt
按摩		an4 mo2	án ma		mát-xa/xoa bóp		5	50	mt
尝	嚐	chang2	thường		nếm; trải nghiệm (biến thể của 嘗|尝[chang2])		5	47	mt,nostroke
岸		an4	ngạn		bờ; bãi; bờ biển; bờ sông/Lượng từ: 个 (gè)		5	47	mt
尽可能	盡可能	jin4 ke3 neng2	tận khả năng		xem 儘可能|尽可能[jin3 ke3 neng2]		5	45	usedin,mt
看		kan1	khán		chăm sóc/trông nom/theo dõi/canh giữ		6	64	mt
嘛		ma5	ma		trợ từ biểu thị điều gì đó hiển nhiên/trợ từ chỉ ngắt quãng để nhấn mạnh		6	56	mt
餐		can1	xan		bữa ăn/ăn/lượng từ cho bữa ăn		6	44	mt
以		yi3	dĩ		sử dụng/bằng cách/dựa theo/để/vì/vào (một ngày hoặc địa điểm nhất định)		7	64	mt
案件		an4 jian4	án kiện		vụ án/trường hợp/Lượng từ: 宗 (zōng), 桩 (zhuāng), 起 (qǐ)		7	52	mt
率		lu:4	luật		tỉ lệ/tần suất		7	50	mt
率		shuai4	suất	soái|suý|soát	dẫn dắt/chỉ huy/bộp chộp/vội vàng/thẳng thắn/thật thà/nói chung/thường thường		7	48	mt
海岸		hai3 an4	hải ngạn		thuộc ven biển/bờ biển		7	46	mt
盗	盜	dao4	đạo		ăn trộm/cướp/bóc lột/tên trộm/kẻ cướp/kẻ cướp bóc		7	46	mt
学说	學說	xue2 shuo1	học thuyết		lý thuyết/học thuyết		7	44	mt
食用		shi2 yong4	thực dụng		ăn; tiêu thụ/có thể ăn được		7	44	mt
暂	蹔	zan4	tạm		chạy vội/biến thể của 暫|暂[zan4]		7	44	mt,nostroke
感激		gan3 ji1	cảm kích		biết ơn/cảm kích/cảm ơn		7	44	mt
迎		ying2	nghênh		chào đón; gặp/gặp khó khăn mà tiến lên; gặp mặt trực tiếp		7	43	mt
学士	學士	xue2 shi4	học sĩ		bằng cử nhân/người có bằng đại học		7	42	mt
狂欢	狂歡	kuang2 huan1	cuồng hoan		tiệc tùng/nhậu nhẹt/vui nhộn/hân hoan/ăn chơi/no say		7	42	mt
麻		ma2	ma		tên gọi chung cho cây gai, lanh, v.v./sợi gai hoặc lanh dùng làm vật liệu dệt/vừng/(vật liệu) thô hoặc xù xì/rỗ/chỗ lõm/cảm giác tê hoặc ngứa ran/cảm thấy tê/Lượng từ: 缕 (lǚ)		7	41	mt
品尝	品嚐	pin3 chang2	phẩm thường		nếm một chút/nếm thử		7	41	mt,nostroke
念书	念書	nian4 shu1	niệm thư		đọc/học		7	39	mt
学子	學子	xue2 zi3	học tử	học tý	(văn học) học sinh/học giả		7	39	mt
葱	蔥	cong1	thông		hành lá/hành xanh		7	38	mt
效仿	傚仿	xiao4 fang3	hiệu phỏng	hiệu phảng	xem 仿傚|仿效[fang3xiao4]		7	32	usedin,mt
无可厚非	無可厚非	wu2 ke3 hou4 fei1	vô khả hậu phi		xem 未可厚非[wei4 ke3 hou4 fei1]		7	30	usedin,mt
的		di4	đích		(hình thức kết hợp) hồng tâm; mục tiêu			75	mt
的		di2	đích		thực sự và thật lòng			75	mt
的		di1	đích		xe taxi; xe cab (viết tắt của 的士[di1 shi4])			74	mt
和	龢	he2	hoà		biến thể cũ của 和[he2]/hoà hợp			69	mt,nostroke
了	瞭	liao3	liễu		(mắt) sáng/rõ ràng/hiểu rõ			68	mt
和		He2	Hoà		họ [He2]			68	pn,mt
你	妳	ni3	nhĩ		bạn (Lưu ý: Ở Đài Loan, 妳 được dùng để chỉ nữ giới, nhưng ở Trung Quốc đại lục, từ này không phổ biến. Thay vào đó, 你 được dùng cho cả nam và nữ.)			67	mt
这	這	zhei4	giá		(khẩu ngữ) này; đây (cách đọc zhèi của 这, hay gặp trước số từ và lượng từ, vd. 这个: cái này)			67	cur-ai,hvlow
也		Ye3	Dã		họ [Ye3]			67	pn,mt
年	秊	nian2	niên		ngũ cốc/mùa thu hoạch (cũ)/biến thể của 年[nian2]			66	mt,nostroke
中		Zhong1	Trung		(hình thức kết hợp) Trung Quốc; tiếng Trung/họ [Zhong1]			66	pn,mt
年		Nian2	Niên		họ [Nian2]			66	pn,mt
和		he4	hoạ		làm thơ hoạ (đáp lại bài thơ của ai đó) sử dụng cùng một vần/tham gia hát/hoà giọng với người khác			66	mt
一个	一個	yi1 ge5	nhất cá		một; một cái; một người… (một + lượng từ 个, vd. 一个人: một người; 一个苹果: một quả táo)/cả; suốt (vd. 一个下午: cả buổi chiều; 一个暑假: suốt kỳ nghỉ hè)			66	cur-ai
说	說	shui4	thuyết	thuế	thuyết phục			66	mt
和		hu2	ù	hồ	hoàn thành một bộ trong mạt chược hoặc bài lá			65	mt
和		huo2	hoà		kết hợp chất bột (bột mì, thạch cao, v.v.) với nước/tiếng Đài Loan đọc là [huo4]			65	mt
和		huo4	hoà	hoạ	trộn (các nguyên liệu) với nhau/phối hợp/lượng từ cho số lần xả quần áo/lượng từ cho số lần sắc thuốc			65	mt
中		zhong4	trúng		trúng (đích)/bị trúng/chịu/trúng (giải, xổ số)			64	mt
后		hou4	hậu		hoàng hậu/nữ hoàng/(cổ đại) quân vương/người cai trị			63	mt
都		du1	đô		thủ đô/thành phố lớn			63	mt
后		Hou4	Hậu		họ [Hou4]			63	pn,mt
吗	嗎	ma2	ma		(thông tục) gì?			62	mt
都		Du1	Đô		họ [Du1]			62	pn,mt
以		Yi3	Dĩ		viết tắt của Israel 以色列[Yi3 se4 lie4]			62	pn,mt
里		li3	lý		dặm, đơn vị đo chiều dài cổ, xấp xỉ 500 m/khu xóm/đơn vị hành chính cổ gồm 25 gia đình/(Đài Loan) lý, đơn vị hành chính giữa cấp thị trấn 鎮|镇[zhen4] và khu phố 鄰|邻[lin2]			61	mt
里		Li3	Lý		Lý (họ)			60	pn,mt
它	牠	ta1	tha		nó (đại từ chỉ con vật)			60	cur-ai
那		nuo2	na		(cổ) nhiều/đẹp/làm sao/biến thể cũ của 挪[nuo2]			60	mt
那		Na1	Na		họ [Na1]			60	pn,mt
